telemetry_id,timestamp,vehicle_id,speed_kmh,accel_m_s2,event,lat,lon,heading_deg
T000305,2025-09-22T15:41:20,V002,56.09,-0.448,normal,52.388081,4.918516,87.68
T000306,2025-09-22T15:41:40,V002,99.05,-0.283,normal,52.388098,4.91853,82.43
T000307,2025-09-22T15:42:00,V002,41.46,0.264,normal,52.388104,4.918417,85.79
T000308,2025-09-22T15:42:20,V002,49.89,-0.072,normal,52.38812,4.918404,82.98
T000309,2025-09-22T15:42:40,V002,64.7,0.398,normal,52.388193,4.918565,84.5
T000310,2025-09-22T15:43:00,V002,58.51,0.239,normal,52.388353,4.918637,85.86
T000311,2025-09-22T15:43:20,V002,57.6,-1.138,normal,52.388384,4.918651,80.87
T000312,2025-09-22T15:43:40,V002,84.3,0.124,normal,52.388365,4.918592,84.01
T000313,2025-09-22T15:44:00,V002,49.76,1.125,normal,52.388302,4.918689,82.31
T000314,2025-09-22T15:44:20,V002,59.83,0.663,normal,52.388305,4.918836,82.48
T000315,2025-09-22T15:44:40,V002,62.42,0.211,normal,52.388166,4.918943,81.4
T000316,2025-09-22T15:45:00,V002,50.34,-0.53,normal,52.388144,4.918982,86.27
T000317,2025-09-22T15:45:20,V002,42.71,0.239,normal,52.388318,4.91907,90.3
T000318,2025-09-22T15:45:40,V002,49.55,-3.147,hard_brake,52.388286,4.919157,84.87
T000319,2025-09-22T15:46:00,V002,48.54,-3.074,hard_brake,52.388399,4.919249,91.64
T000320,2025-09-22T15:46:20,V002,64.85,0.158,normal,52.388326,4.919177,89.61
T000321,2025-09-22T15:46:40,V002,61.08,0.755,normal,52.388553,4.919271,95.91
T000322,2025-09-22T15:47:00,V002,60.99,-0.429,normal,52.388787,4.919288,95.15
T000323,2025-09-22T15:47:20,V002,56.9,-0.529,normal,52.388896,4.919483,94.12
T000324,2025-09-22T15:47:40,V002,74.2,0.346,normal,52.389145,4.919569,93.38
T000325,2025-09-22T15:48:00,V002,73.32,2.532,hard_accel,52.389231,4.919739,92.18
T000326,2025-09-22T15:48:20,V002,43.72,0.514,normal,52.389358,4.919773,99.75
T000327,2025-09-22T15:48:40,V002,41.02,0.285,normal,52.389534,4.919811,99.52
T000328,2025-09-22T15:49:00,V002,60.95,-0.284,normal,52.389602,4.92006,98.62
T000329,2025-09-22T15:49:20,V002,72.73,0.216,normal,52.389496,4.920183,98.85
T000330,2025-09-22T15:49:40,V002,81.36,1.424,hard_accel,52.389625,4.920167,95.94
T000331,2025-09-22T15:50:00,V002,56.19,-0.125,normal,52.389628,4.920345,100.74
T000332,2025-09-22T15:50:20,V002,65.5,0.251,normal,52.389638,4.920351,96.32
T000333,2025-09-22T15:50:40,V002,62.23,-0.18,normal,52.389718,4.920448,94.48
T000334,2025-09-22T15:51:00,V002,69.91,1.234,normal,52.389825,4.920738,97.29
T000335,2025-09-22T15:51:20,V002,75.92,-0.946,normal,52.38989,4.920636,97.42
T000336,2025-09-22T15:51:40,V002,30.11,-2.91,hard_brake,52.390003,4.920685,99.07
T000337,2025-09-22T15:52:00,V002,31.92,-0.469,normal,52.389983,4.920804,103.67
T000338,2025-09-22T15:52:20,V002,55.78,-0.35,normal,52.390029,4.920966,106.68
T000339,2025-09-22T15:52:40,V002,47.77,-0.321,normal,52.390163,4.920887,107.09
T000340,2025-09-22T15:53:00,V002,69.98,-0.663,normal,52.390391,4.920773,113.36
T000341,2025-09-22T15:53:20,V002,51.31,0.376,normal,52.390653,4.920974,111.47
T000342,2025-09-22T15:53:40,V002,37.49,-0.274,normal,52.390747,4.920957,111.17
T000343,2025-09-22T15:54:00,V002,53.11,0.082,normal,52.390881,4.920936,111.08
T000344,2025-09-22T15:54:20,V002,42.1,-0.217,normal,52.391129,4.921192,110.77
T000345,2025-09-22T15:54:40,V002,79.08,-0.345,normal,52.391112,4.92127,107.56
T000346,2025-09-22T15:55:00,V002,65.66,0.836,normal,52.391225,4.921349,102.81
T000347,2025-09-22T15:55:20,V002,67.77,0.461,normal,52.391352,4.921398,104.07
T000348,2025-09-22T15:55:40,V002,66.43,-0.934,normal,52.391546,4.921321,102.16
T000349,2025-09-22T15:56:00,V002,89.11,1.798,hard_accel,52.391483,4.921472,107.89
T000350,2025-09-22T15:56:20,V002,73.6,0.521,normal,52.391439,4.921591,107.67
T000351,2025-09-22T15:56:40,V002,53.52,-0.26,normal,52.391491,4.921681,106.92
T000352,2025-09-22T15:57:00,V002,42.96,-0.825,normal,52.391579,4.921737,110.2
T000353,2025-09-22T15:57:20,V002,49.84,0.523,normal,52.391741,4.921772,111.41
T000354,2025-09-22T15:57:40,V002,59.46,0.085,normal,52.391843,4.921952,110.88
T000355,2025-09-22T15:58:00,V002,29.23,0.126,normal,52.391877,4.922005,108.96
T000356,2025-09-22T15:58:20,V002,73.71,0.405,normal,52.391969,4.922067,119.93
T000357,2025-09-22T15:58:40,V002,37.24,-0.655,normal,52.392049,4.922201,121.02
T000358,2025-09-22T15:59:00,V002,67.19,-0.816,normal,52.392274,4.922296,124.27
T000359,2025-09-22T15:59:20,V002,57.98,0.79,normal,52.39234,4.922563,121.2
T000360,2025-09-22T15:59:40,V002,63.42,-0.719,normal,52.392352,4.922421,119.47
T000361,2025-09-22T16:00:00,V002,54.34,-0.611,normal,52.392447,4.922527,125.8
T000362,2025-09-22T16:00:20,V002,62.61,-0.511,normal,52.392517,4.922513,129.99
T000363,2025-09-22T16:00:40,V002,54.34,1.04,normal,52.39241,4.92247,131.37
T000364,2025-09-22T16:01:00,V002,53.33,0.247,normal,52.392458,4.922485,130.22
T000365,2025-09-22T16:01:20,V002,49.23,0.483,normal,52.392498,4.922561,129.52
T000366,2025-09-22T16:01:40,V002,78.31,0.098,normal,52.392494,4.922643,127.49
T000367,2025-09-22T16:02:00,V002,64.4,-0.301,normal,52.392647,4.922531,124.02
T000368,2025-09-22T16:02:20,V002,62.51,0.316,normal,52.392619,4.922536,126.79
T000369,2025-09-22T16:02:40,V002,49.49,-0.778,normal,52.392714,4.92264,128.41
T000370,2025-09-22T16:03:00,V002,57.18,-0.548,normal,52.392749,4.922605,130.62
T000371,2025-09-22T16:03:20,V002,48.15,0.366,normal,52.39281,4.922541,129.61
T000372,2025-09-22T16:03:40,V002,54.11,-0.679,normal,52.392901,4.92234,130.37
T000373,2025-09-22T16:04:00,V002,45.49,-0.095,normal,52.392821,4.922331,129.08
T000374,2025-09-22T16:04:20,V002,79.07,-0.072,normal,52.39289,4.922263,126.9
T000375,2025-09-22T16:04:40,V002,50.92,-0.264,normal,52.393169,4.922215,131.9
T000376,2025-09-22T16:05:00,V002,49.5,-0.976,normal,52.393063,4.922252,132.26
T000377,2025-09-22T16:05:20,V002,44.09,-0.314,normal,52.393107,4.92225,133.78
T000378,2025-09-22T16:05:40,V002,50.75,-0.412,normal,52.39327,4.92218,136.29
T000379,2025-09-22T16:06:00,V002,54.06,0.081,normal,52.39335,4.921996,136.69
T000380,2025-09-22T16:06:20,V002,59.41,0.055,normal,52.393469,4.922103,137.41
T000381,2025-09-22T16:06:40,V002,52.26,0.189,normal,52.393281,4.922263,134.16
T000382,2025-09-22T16:07:00,V002,40.79,-0.338,normal,52.393391,4.922285,131.47
T000383,2025-09-22T16:07:20,V002,41.83,0.261,normal,52.393365,4.922323,128.62
T000384,2025-09-22T16:07:40,V002,68.16,-0.778,normal,52.393446,4.922394,130.44
T000385,2025-09-22T16:08:00,V002,67.49,1.984,hard_accel,52.393493,4.922653,130.65
T000386,2025-09-22T16:08:20,V002,67.79,-1.168,normal,52.39377,4.922535,127.96
T000387,2025-09-22T16:08:40,V002,69.36,-0.25,normal,52.393875,4.922555,129.7
T000388,2025-09-22T16:09:00,V002,61.81,-0.377,normal,52.393914,4.922419,131.33
T000389,2025-09-22T16:09:20,V002,88.88,4.2,hard_accel,52.393813,4.922532,129.25
T000390,2025-09-22T16:09:40,V002,74.31,0.886,hard_accel,52.393875,4.922585,129.17
T000391,2025-09-22T16:10:00,V002,76.8,0.137,normal,52.394007,4.922679,130.81
T000392,2025-09-22T16:10:20,V002,54.63,0.407,normal,52.394049,4.922768,128.23
T000393,2025-09-22T16:10:40,V002,64.09,-0.343,normal,52.394049,4.922956,129.93
T000394,2025-09-22T16:11:00,V002,59.83,0.149,normal,52.394041,4.923091,130.83
T000395,2025-09-22T16:11:20,V002,76.47,0.501,normal,52.394145,4.923261,127.84
T000396,2025-09-22T16:11:40,V002,51.87,-0.619,normal,52.394271,4.923203,128.5
T000397,2025-09-22T16:12:00,V002,73.84,0.012,normal,52.394457,4.923416,129.59
T000398,2025-09-22T16:12:20,V002,55.5,-0.341,normal,52.394408,4.923399,127.72
T000399,2025-09-22T16:12:40,V002,51.67,-0.587,lane_change,52.39451,4.92339,126.07
T000400,2025-09-22T16:13:00,V002,61.32,-0.768,normal,52.394548,4.923492,123.05
T000401,2025-09-22T16:13:20,V002,64.11,-0.595,normal,52.394589,4.923598,121.7
T000402,2025-09-22T16:13:40,V002,82.94,0.03,normal,52.394679,4.92354,121.66
T000403,2025-09-22T16:14:00,V002,63.83,-0.805,normal,52.39477,4.923589,120.03
T000404,2025-09-22T16:14:20,V002,62.32,-0.275,normal,52.394873,4.923837,115.58
T000405,2025-09-22T16:14:40,V002,79.15,0.407,normal,52.394817,4.923731,113.51
T000406,2025-09-22T16:15:00,V002,67.21,0.225,normal,52.394792,4.92398,112.26
T000407,2025-09-22T16:15:20,V002,52.27,-0.265,normal,52.39499,4.92402,114.71
T000408,2025-09-22T16:15:40,V002,76.27,0.845,normal,52.395018,4.92381,116.49
T000409,2025-09-22T16:16:00,V002,51.12,0.947,normal,52.395099,4.923716,119.0
T000410,2025-09-22T16:16:20,V002,25.02,-1.856,hard_brake,52.395254,4.92367,116.79
T000411,2025-09-22T16:16:40,V002,49.82,-1.234,normal,52.395351,4.923665,117.21
T000412,2025-09-22T16:17:00,V002,48.77,0.443,normal,52.395455,4.923723,109.94
T000413,2025-09-22T16:17:20,V002,64.0,-1.147,normal,52.395595,4.923468,111.23
T000414,2025-09-22T16:17:40,V002,56.91,0.738,normal,52.395433,4.923561,113.06
T000415,2025-09-22T16:18:00,V002,18.26,0.542,lane_change,52.395434,4.923504,112.01
T000416,2025-09-22T16:18:20,V002,56.78,0.887,normal,52.395531,4.923741,112.89
T000417,2025-09-22T16:18:40,V002,53.79,0.13,normal,52.39572,4.923779,108.35
T000418,2025-09-22T16:19:00,V002,70.71,-0.181,normal,52.395776,4.923962,105.94
T000419,2025-09-22T16:19:20,V002,53.24,-0.225,normal,52.395742,4.924165,108.24
T000420,2025-09-22T16:19:40,V002,90.47,-0.273,normal,52.39571,4.924365,109.77
T000421,2025-09-22T16:20:00,V002,76.76,0.491,normal,52.395849,4.924367,108.54
T000422,2025-09-22T16:20:20,V002,55.32,0.356,normal,52.395877,4.924368,110.97
T000423,2025-09-22T16:20:40,V002,73.8,0.06,normal,52.395926,4.924411,111.39
T000424,2025-09-22T16:21:00,V002,66.3,-0.361,normal,52.396038,4.924557,109.87
T000425,2025-09-22T16:21:20,V002,62.8,1.315,normal,52.395797,4.924566,109.33
T000426,2025-09-22T16:21:40,V002,69.63,0.456,normal,52.396047,4.924621,107.96
T000427,2025-09-22T16:22:00,V002,60.65,-0.799,normal,52.396024,4.924724,104.41
T000428,2025-09-22T16:22:20,V002,62.88,-0.258,normal,52.396099,4.924686,108.18
T000429,2025-09-22T16:22:40,V002,69.88,0.466,normal,52.395978,4.924639,106.47
T000430,2025-09-22T16:23:00,V002,84.63,-0.4,lane_change,52.395986,4.92469,103.98
T000431,2025-09-22T16:23:20,V002,63.01,0.176,normal,52.39616,4.924757,99.39
T000432,2025-09-22T16:23:40,V002,54.55,0.475,normal,52.396019,4.924879,91.48
T000433,2025-09-22T16:24:00,V002,35.65,-1.694,normal,52.396181,4.92503,93.59
T000434,2025-09-22T16:24:20,V002,83.54,-0.054,normal,52.396204,4.924968,95.97
T000435,2025-09-22T16:24:40,V002,56.84,-0.034,normal,52.396303,4.924941,99.55
T000436,2025-09-22T16:25:00,V002,66.42,-0.206,lane_change,52.396418,4.924894,99.1
T000437,2025-09-22T16:25:20,V002,82.87,0.151,normal,52.396513,4.925134,98.13
T000438,2025-09-22T16:25:40,V002,62.73,0.329,normal,52.396476,4.925189,96.61
T000439,2025-09-22T16:26:00,V002,57.66,0.071,normal,52.39649,4.925261,95.36
T000440,2025-09-22T16:26:20,V002,77.04,-0.187,normal,52.396393,4.925338,98.72
T000441,2025-09-22T16:26:40,V002,65.53,0.316,normal,52.396493,4.925322,98.64
T000442,2025-09-22T16:27:00,V002,67.03,0.025,normal,52.396713,4.92558,99.77
T000443,2025-09-22T16:27:20,V002,41.72,-0.115,normal,52.39658,4.925699,98.45
T000444,2025-09-22T16:27:40,V002,74.47,-0.656,normal,52.396554,4.925774,102.41
T000445,2025-09-22T16:28:00,V002,64.51,-0.781,normal,52.396586,4.925711,96.7
T000446,2025-09-22T16:28:20,V002,43.54,-0.666,normal,52.396653,4.925642,93.03
T000447,2025-09-22T16:28:40,V002,65.82,0.139,normal,52.396791,4.925675,94.17
T000448,2025-09-22T16:29:00,V002,35.25,-0.04,normal,52.396826,4.925661,99.43
T000449,2025-09-22T16:29:20,V002,88.1,-0.74,normal,52.396844,4.925603,98.75
T000450,2025-09-22T16:29:40,V002,46.78,0.323,normal,52.397005,4.925628,96.22
T000451,2025-09-22T16:30:00,V002,79.34,0.687,normal,52.397121,4.925672,99.23
T000452,2025-09-22T16:30:20,V002,50.24,-0.299,normal,52.397225,4.925759,100.2
T000453,2025-09-22T16:30:40,V002,66.72,-0.87,normal,52.397286,4.925769,104.07
T000454,2025-09-22T16:31:00,V002,49.05,-0.355,normal,52.397434,4.925718,100.2
T000455,2025-09-22T16:31:20,V002,71.97,0.427,normal,52.397419,4.925671,103.83
T000456,2025-09-22T16:31:40,V002,57.18,0.274,normal,52.39739,4.925887,99.19
T000457,2025-09-22T16:32:00,V002,65.61,-0.461,normal,52.397514,4.925807,98.32
T000458,2025-09-22T16:32:20,V002,60.18,0.761,normal,52.397402,4.92592,99.56
T000459,2025-09-22T16:32:40,V002,43.61,0.674,normal,52.397461,4.926053,100.12
T000460,2025-09-22T16:33:00,V002,66.05,-0.367,normal,52.397479,4.926108,103.3
T000461,2025-09-22T16:33:20,V002,53.96,-0.372,normal,52.397389,4.92639,97.82
T000462,2025-09-22T16:33:40,V002,72.54,-0.296,normal,52.397346,4.92652,98.24
T000463,2025-09-22T16:34:00,V002,57.17,-0.254,normal,52.397385,4.926811,101.84
T000464,2025-09-22T16:34:20,V002,59.08,0.475,normal,52.397538,4.926803,102.02
T000465,2025-09-22T16:34:40,V002,80.2,0.213,normal,52.397523,4.926797,98.59
T000466,2025-09-22T16:35:00,V002,88.58,0.439,normal,52.397694,4.926931,101.61
T000467,2025-09-22T16:35:20,V002,69.43,0.337,normal,52.39775,4.926969,99.67
T000468,2025-09-22T16:35:40,V002,56.55,0.857,normal,52.397931,4.927241,97.2
T000469,2025-09-22T16:36:00,V002,55.5,-0.53,normal,52.397921,4.927352,94.35
T000470,2025-09-22T16:36:20,V002,50.18,0.19,normal,52.397966,4.927297,93.75
T000471,2025-09-22T16:36:40,V002,52.5,-1.087,normal,52.398053,4.927159,94.3
T000472,2025-09-22T16:37:00,V002,56.72,-0.658,normal,52.398085,4.927219,90.49
T000473,2025-09-22T16:37:20,V002,83.57,-0.037,normal,52.39823,4.927279,87.3
T000474,2025-09-22T16:37:40,V002,57.63,0.209,normal,52.39806,4.927386,85.22
T000475,2025-09-22T16:38:00,V002,45.29,-0.051,normal,52.398352,4.927602,82.35
T000476,2025-09-22T16:38:20,V002,60.5,-0.284,lane_change,52.398488,4.927801,82.46
T000477,2025-09-22T16:38:40,V002,62.14,-0.195,normal,52.39852,4.927802,83.55
T000478,2025-09-22T16:39:00,V002,82.09,1.997,hard_accel,52.398515,4.927716,84.22
T000479,2025-09-22T16:39:20,V002,69.6,-0.192,normal,52.398478,4.927638,84.89
T000480,2025-09-22T16:39:40,V002,60.83,0.875,normal,52.398593,4.92762,89.91
T000481,2025-09-22T16:40:00,V002,69.22,0.397,normal,52.398742,4.927646,91.18
T000482,2025-09-22T16:40:20,V002,50.64,0.229,normal,52.398776,4.927752,93.53
T000483,2025-09-22T16:40:40,V002,81.37,-0.597,normal,52.398937,4.927726,92.29
T000484,2025-09-22T16:41:00,V002,63.03,0.468,normal,52.398896,4.92783,95.12
T000485,2025-09-22T16:41:20,V002,64.8,-0.247,lane_change,52.398838,4.927943,93.73
T000486,2025-09-22T16:41:40,V002,50.59,-0.597,normal,52.399069,4.928031,94.97
T000487,2025-09-22T16:42:00,V002,65.66,0.256,normal,52.399178,4.927965,90.85
T000488,2025-09-22T16:42:20,V002,67.81,-0.694,normal,52.399368,4.928091,91.35
T000489,2025-09-22T16:42:40,V002,45.96,-0.381,normal,52.399332,4.928411,88.42
T000490,2025-09-22T16:43:00,V002,40.09,-0.005,normal,52.39929,4.928511,91.23
T000491,2025-09-22T16:43:20,V002,63.52,1.109,normal,52.399304,4.928226,93.86
T000492,2025-09-22T16:43:40,V002,54.13,-0.343,normal,52.399272,4.928445,92.46
T000493,2025-09-22T16:44:00,V002,63.12,-0.229,normal,52.399392,4.928431,98.61
T000494,2025-09-22T16:44:20,V002,44.51,0.366,normal,52.399367,4.928773,97.75
T000495,2025-09-22T16:44:40,V002,41.27,-0.619,normal,52.3993,4.928857,92.92
T000496,2025-09-22T16:45:00,V002,62.48,0.221,normal,52.399364,4.928724,90.58
T000497,2025-09-22T16:45:20,V002,55.8,0.603,lane_change,52.399285,4.928547,87.45
T000498,2025-09-22T16:45:40,V002,34.67,-0.154,normal,52.399155,4.928801,88.58
T000499,2025-09-22T16:46:00,V002,76.12,0.513,normal,52.399219,4.929004,84.88
T000500,2025-09-22T16:46:20,V002,44.31,0.146,normal,52.399094,4.929341,83.26
T000501,2025-09-22T16:46:40,V002,90.88,-0.365,normal,52.399221,4.929413,84.2
T000502,2025-09-22T16:47:00,V002,33.46,-2.683,hard_brake,52.399132,4.929476,84.62
T000503,2025-09-22T16:47:20,V002,71.68,2.437,hard_accel,52.398958,4.9295,84.58
T000504,2025-09-22T16:47:40,V002,79.76,-0.044,normal,52.398978,4.929491,84.96
T000505,2025-09-22T16:48:00,V002,77.75,0.076,normal,52.399043,4.929514,83.85
T000506,2025-09-22T16:48:20,V002,83.83,0.294,normal,52.399142,4.92961,79.04
T000507,2025-09-22T16:48:40,V002,41.72,0.254,normal,52.399209,4.929579,77.85
T000508,2025-09-22T16:49:00,V002,46.37,-1.216,normal,52.399153,4.929448,79.25
T000509,2025-09-22T16:49:20,V002,62.71,-0.049,normal,52.399274,4.929537,78.84
T000510,2025-09-22T16:49:40,V002,70.08,-0.755,normal,52.39942,4.929504,80.02
T000511,2025-09-22T16:50:00,V002,59.87,-0.138,normal,52.39935,4.929185,78.26
T000512,2025-09-22T16:50:20,V002,40.34,-0.062,normal,52.399382,4.929321,81.24
T000513,2025-09-22T16:50:40,V002,65.96,0.488,normal,52.399404,4.929258,73.57
T000514,2025-09-22T16:51:00,V002,57.67,-0.015,normal,52.399476,4.929408,73.99
T000515,2025-09-22T16:51:20,V002,57.53,0.13,normal,52.399506,4.929554,78.04
T000516,2025-09-22T16:51:40,V002,32.66,0.397,normal,52.399549,4.929658,82.53
T000517,2025-09-22T16:52:00,V002,85.53,3.309,hard_accel,52.399663,4.930028,81.84
T000518,2025-09-22T16:52:20,V002,61.74,-0.062,normal,52.399602,4.930081,77.86
T000519,2025-09-22T16:52:40,V002,81.54,0.047,normal,52.399726,4.930117,81.96
T000520,2025-09-22T16:53:00,V002,59.11,0.005,normal,52.39989,4.930269,81.8
T000521,2025-09-22T16:53:20,V002,66.8,-0.271,normal,52.400103,4.930332,81.33
T000522,2025-09-22T16:53:40,V002,69.98,-0.385,normal,52.399939,4.930542,78.65
T000523,2025-09-22T16:54:00,V002,39.05,-1.136,normal,52.399971,4.930459,74.9
T000524,2025-09-22T16:54:20,V002,115.6,2.09,hard_accel,52.399824,4.930379,76.59
T000525,2025-09-22T16:54:40,V002,54.83,-0.889,normal,52.399631,4.930541,78.6
T000526,2025-09-22T16:55:00,V002,65.93,0.628,normal,52.399695,4.930471,79.21
T000527,2025-09-22T16:55:20,V002,67.69,0.094,normal,52.399705,4.930614,76.91
T000528,2025-09-22T16:55:40,V002,50.22,-0.063,normal,52.399785,4.930729,73.72
T000529,2025-09-22T16:56:00,V002,82.16,-0.359,normal,52.399884,4.930715,69.42
T000530,2025-09-22T16:56:20,V002,63.19,0.015,normal,52.400058,4.930829,67.74
T000531,2025-09-22T16:56:40,V002,67.42,0.866,hard_accel,52.400114,4.930751,64.72
T000532,2025-09-22T16:57:00,V002,61.66,0.087,normal,52.400456,4.930701,59.59
T000533,2025-09-22T16:57:20,V002,69.17,0.123,normal,52.400537,4.930743,61.55
T000534,2025-09-22T16:57:40,V002,60.13,-0.431,normal,52.400771,4.930822,57.59
T000535,2025-09-22T16:58:00,V002,70.58,-0.44,normal,52.400588,4.930856,60.54
T000536,2025-09-22T16:58:20,V002,39.78,0.481,normal,52.400773,4.930978,61.72
T000537,2025-09-22T16:58:40,V002,51.02,-0.026,normal,52.400805,4.931094,62.61
T000538,2025-09-22T16:59:00,V002,34.33,-0.391,normal,52.40066,4.931348,67.6
T000539,2025-09-22T16:59:20,V002,83.96,-0.185,normal,52.400752,4.931406,63.75
T000540,2025-09-22T16:59:40,V002,83.81,-0.505,normal,52.400772,4.93162,66.37
T000541,2025-09-22T17:00:00,V002,67.52,-0.034,normal,52.40088,4.9318,65.47
T000542,2025-09-22T17:00:20,V002,47.85,0.416,normal,52.401031,4.932146,73.19
T000543,2025-09-22T17:00:40,V002,88.68,-0.014,normal,52.400932,4.9322,72.05
T000544,2025-09-22T17:01:00,V002,52.75,1.182,normal,52.401083,4.93222,70.42
T000545,2025-09-22T17:01:20,V002,57.44,0.211,normal,52.401134,4.932441,71.7
T000546,2025-09-22T17:01:40,V002,61.91,0.115,normal,52.401319,4.932557,71.07
T000547,2025-09-22T17:02:00,V002,40.62,-4.221,hard_brake,52.401349,4.932781,68.79
T000548,2025-09-22T17:02:20,V002,67.73,-0.119,normal,52.401352,4.932937,65.88
T000549,2025-09-22T17:02:40,V002,68.21,-0.39,normal,52.401404,4.932754,70.26
T000550,2025-09-22T17:03:00,V002,58.27,-1.083,normal,52.401465,4.932869,66.77
T000551,2025-09-22T17:03:20,V002,68.02,0.487,normal,52.401448,4.932977,67.44
T000552,2025-09-22T17:03:40,V002,57.73,-0.256,normal,52.401449,4.933063,70.6
T000553,2025-09-22T17:04:00,V002,66.95,-0.38,normal,52.401376,4.933117,73.92
T000554,2025-09-22T17:04:20,V002,65.97,0.105,normal,52.401382,4.932996,72.11
T000555,2025-09-22T17:04:40,V002,69.15,0.256,normal,52.4015,4.933171,71.49
T000556,2025-09-22T17:05:00,V002,67.66,-0.16,normal,52.401536,4.933285,70.29
T000557,2025-09-22T17:05:20,V002,54.69,-0.001,normal,52.401687,4.933488,65.69
T000558,2025-09-22T17:05:40,V002,65.5,0.373,normal,52.401719,4.933373,67.3
T000559,2025-09-22T17:06:00,V002,67.84,-0.18,normal,52.401626,4.933504,67.42
T000560,2025-09-22T17:06:20,V002,44.51,0.151,lane_change,52.401735,4.933546,71.74
T000561,2025-09-22T17:06:40,V002,56.71,-0.83,normal,52.401718,4.933633,69.27
T000562,2025-09-22T17:07:00,V002,67.3,-0.621,normal,52.401745,4.933676,72.54
T000563,2025-09-22T17:07:20,V002,80.51,0.303,normal,52.401918,4.933811,76.01
T000564,2025-09-22T17:07:40,V002,69.9,-0.647,normal,52.401852,4.933862,76.15
T000565,2025-09-22T17:08:00,V002,81.27,0.117,normal,52.401919,4.933806,69.64
T000566,2025-09-22T17:08:20,V002,55.22,-0.073,normal,52.401965,4.933886,68.1
T000567,2025-09-22T17:08:40,V002,63.0,-0.182,normal,52.402085,4.93393,73.46
T000568,2025-09-22T17:09:00,V002,69.67,-0.414,normal,52.40222,4.93399,74.35
T000569,2025-09-22T17:09:20,V002,5.94,-2.772,hard_brake,52.402297,4.933678,76.43
T000570,2025-09-22T17:09:40,V002,78.13,0.865,normal,52.402311,4.93383,76.17
T000571,2025-09-22T17:10:00,V002,37.67,0.15,normal,52.402408,4.933862,75.49
T000572,2025-09-22T17:10:20,V002,71.96,0.161,normal,52.402592,4.93377,69.89
T000573,2025-09-22T17:10:40,V002,68.24,-0.341,lane_change,52.402639,4.933951,72.28
T000574,2025-09-22T17:11:00,V002,31.92,-0.598,normal,52.402662,4.934097,75.52
T000575,2025-09-22T17:11:20,V002,32.53,-0.02,normal,52.402751,4.934128,72.66
T000576,2025-09-22T17:11:40,V002,77.19,-0.487,normal,52.402805,4.93406,72.13
T000577,2025-09-22T17:12:00,V002,74.58,-0.886,normal,52.402721,4.934151,71.19
T000578,2025-09-22T17:12:20,V002,49.43,0.402,normal,52.402795,4.934236,72.45
T000579,2025-09-22T17:12:40,V002,49.42,0.426,normal,52.40271,4.934417,70.81
T000580,2025-09-22T17:13:00,V002,66.15,-0.429,normal,52.402798,4.934433,73.61
